Date,Close,High,Low,Open,Volume
2022-12-17,18446.30078125,18624.650390625,18432.0,18512.150390625,5366500.0
2022-12-18,18446.30078125,18624.650390625,18432.0,18512.150390625,5366500.0
2022-12-19,18604.5,18616.44921875,18419.44921875,18466.69921875,3298400.0
2022-12-20,18570.400390625,18589.5,18391.19921875,18532.94921875,3434100.0
2022-12-21,18361.150390625,18664.75,18324.400390625,18621.30078125,4032100.0
2022-12-22,18277.849609375,18484.94921875,18212.5,18447.0,4344600.0
2022-12-23,17888.05078125,18193.0,17855.150390625,18128.5,5423600.0
2022-12-24,17888.05078125,18193.0,17855.150390625,18128.5,5423600.0
2022-12-25,17888.05078125,18193.0,17855.150390625,18128.5,5423600.0
2022-12-26,17888.05078125,18193.0,17855.150390625,18128.5,5423600.0
2022-12-27,18263.55078125,18280.5,18097.75,18214.94921875,3962900.0
2022-12-28,18270.94921875,18317.400390625,18200.19921875,18220.349609375,3999100.0
2022-12-29,18343.599609375,18387.599609375,18124.80078125,18192.19921875,4684900.0
2022-12-30,18258.75,18434.19921875,18232.30078125,18422.400390625,3520500.0
2022-12-31,18258.75,18434.19921875,18232.30078125,18422.400390625,3520500.0
2023-01-01,18258.75,18434.19921875,18232.30078125,18422.400390625,3520500.0
2023-01-02,18334.30078125,18350.900390625,18237.44921875,18290.19921875,3910028500.0
2023-01-03,18376.5,18398.94921875,18298.55078125,18310.650390625,3733900.0
2023-01-04,18173.44921875,18385.900390625,18153.05078125,18375.650390625,4360600.0
2023-01-05,18150.0,18256.30078125,18032.44921875,18236.55078125,4328300.0
2023-01-06,18013.94921875,18200.30078125,17951.80078125,18165.94921875,4026200.0
2023-01-07,18013.94921875,18200.30078125,17951.80078125,18165.94921875,4026200.0
2023-01-08,18013.94921875,18200.30078125,17951.80078125,18165.94921875,4026200.0
2023-01-09,18248.55078125,18276.25,18098.0,18111.30078125,4219800.0
2023-01-10,18081.0,18274.400390625,18008.30078125,18270.0,4623800.0
2023-01-11,18054.30078125,18135.30078125,17988.19921875,18094.650390625,4395000.0
2023-01-12,18028.30078125,18105.150390625,17932.75,18080.55078125,4351000.0
2023-01-13,18126.25,18157.150390625,17949.150390625,18041.19921875,4377700.0
2023-01-14,18126.25,18157.150390625,17949.150390625,18041.19921875,4377700.0
2023-01-15,18126.25,18157.150390625,17949.150390625,18041.19921875,4377700.0
2023-01-16,18074.19921875,18212.0,18029.0,18191.849609375,3604900.0
2023-01-17,18216.400390625,18235.349609375,18065.44921875,18102.150390625,4628800.0
2023-01-18,18307.400390625,18324.30078125,18189.55078125,18237.599609375,5035800.0
2023-01-19,18244.75,18291.650390625,18202.80078125,18260.099609375,4132000.0
2023-01-20,18169.44921875,18278.150390625,18156.0,18252.80078125,4497900.0
2023-01-21,18169.44921875,18278.150390625,18156.0,18252.80078125,4497900.0
2023-01-22,18169.44921875,18278.150390625,18156.0,18252.80078125,4497900.0
2023-01-23,18249.349609375,18292.5,18203.849609375,18254.69921875,3911600.0
2023-01-24,18245.349609375,18323.75,18210.5,18313.599609375,4282800.0
2023-01-25,17974.349609375,18219.900390625,17950.400390625,18213.55078125,7325600.0
2023-01-26,17974.349609375,18219.900390625,17950.400390625,18213.55078125,7325600.0
2023-01-27,17594.5,17953.30078125,17483.900390625,17946.0,9731100.0
2023-01-28,17594.5,17953.30078125,17483.900390625,17946.0,9731100.0
2023-01-29,17594.5,17953.30078125,17483.900390625,17946.0,9731100.0
2023-01-30,17571.849609375,17676.599609375,17331.900390625,17498.650390625,8473900.0
2023-01-31,17601.0,17644.150390625,17467.5,17636.75,8126800.0
2023-02-01,17516.150390625,17866.94921875,17247.599609375,17744.849609375,9620500.0
2023-02-02,17490.30078125,17534.349609375,17321.0,17401.25,8234700.0
2023-02-03,17687.349609375,17701.80078125,17422.19921875,17574.5,7429500.0
2023-02-04,17687.349609375,17701.80078125,17422.19921875,17574.5,7429500.0
2023-02-05,17687.349609375,17701.80078125,17422.19921875,17574.5,7429500.0
2023-02-06,17611.44921875,17652.19921875,17541.80078125,17648.69921875,5428700.0
2023-02-07,17569.69921875,17654.900390625,17504.25,17626.44921875,6532800.0
2023-02-08,17719.849609375,17743.900390625,17596.849609375,17598.55078125,7687400.0
2023-02-09,17723.849609375,17751.650390625,17625.25,17724.25,6945900.0
2023-02-10,17685.44921875,17704.44921875,17634.94921875,17675.400390625,6144000.0
2023-02-11,17685.44921875,17704.44921875,17634.94921875,17675.400390625,6144000.0
2023-02-12,17685.44921875,17704.44921875,17634.94921875,17675.400390625,6144000.0
2023-02-13,17575.150390625,17697.099609375,17532.0,17679.400390625,4600000.0
2023-02-14,17702.349609375,17721.900390625,17581.599609375,17626.30078125,4760100.0
2023-02-15,17786.900390625,17804.900390625,17629.30078125,17664.05078125,3965300.0
2023-02-16,17814.900390625,17907.0,17783.30078125,17856.94921875,4574600.0
2023-02-17,17721.05078125,17808.55078125,17666.30078125,17753.25,4056300.0
2023-02-18,17721.05078125,17808.55078125,17666.30078125,17753.25,4056300.0
2023-02-19,17721.05078125,17808.55078125,17666.30078125,17753.25,4056300.0
2023-02-20,17626.900390625,17768.75,17600.849609375,17737.099609375,4475900.0
2023-02-21,17604.400390625,17699.25,17579.099609375,17682.849609375,4580600.0
2023-02-22,17335.0,17539.94921875,17307.099609375,17529.650390625,4264400.0
2023-02-23,17286.30078125,17386.30078125,17224.19921875,17349.80078125,5425400.0
2023-02-24,17242.150390625,17369.0,17198.30078125,17357.19921875,4444200.0
2023-02-25,17242.150390625,17369.0,17198.30078125,17357.19921875,4444200.0
2023-02-26,17242.150390625,17369.0,17198.30078125,17357.19921875,4444200.0
2023-02-27,17156.150390625,17212.900390625,17060.099609375,17200.25,4584900.0
2023-02-28,17083.80078125,17195.349609375,17039.599609375,17145.30078125,8966700.0
2023-03-01,17238.44921875,17253.44921875,17124.099609375,17134.900390625,4760200.0
2023-03-02,17129.650390625,17236.099609375,17112.650390625,17217.05078125,4818600.0
2023-03-03,17385.94921875,17433.900390625,17241.400390625,17258.19921875,5967800.0
2023-03-04,17385.94921875,17433.900390625,17241.400390625,17258.19921875,5967800.0
2023-03-05,17385.94921875,17433.900390625,17241.400390625,17258.19921875,5967800.0
2023-03-06,17506.30078125,17586.05078125,17467.80078125,17475.25,5854900.0
2023-03-07,17506.30078125,17586.05078125,17467.80078125,17475.25,5854900.0
2023-03-08,17552.94921875,17564.400390625,17399.05078125,17463.900390625,4583500.0
2023-03-09,17398.30078125,17582.30078125,17382.0,17578.25,4325700.0
2023-03-10,17244.30078125,17269.099609375,17147.0,17261.400390625,4158000.0
2023-03-11,17244.30078125,17269.099609375,17147.0,17261.400390625,4158000.0
2023-03-12,17244.30078125,17269.099609375,17147.0,17261.400390625,4158000.0
2023-03-13,16997.30078125,17358.55078125,16960.0,17257.25,4546500.0
2023-03-14,16887.05078125,17060.05078125,16826.099609375,17003.349609375,5209300.0
2023-03-15,16825.05078125,17044.099609375,16795.5,17002.75,4298500.0
2023-03-16,16852.25,16923.849609375,16696.25,16844.75,10267700.0
2023-03-17,16964.80078125,17014.30078125,16843.0,16981.099609375,8283600.0
2023-03-18,16964.80078125,17014.30078125,16843.0,16981.099609375,8283600.0
2023-03-19,16964.80078125,17014.30078125,16843.0,16981.099609375,8283600.0
2023-03-20,16852.900390625,16922.75,16700.25,16920.900390625,5116000.0
2023-03-21,16970.5,16990.44921875,16876.69921875,16926.25,4499700.0
2023-03-22,17026.19921875,17075.099609375,16987.5,17041.900390625,0.0
2023-03-23,16958.150390625,17075.69921875,16929.5,16977.44921875,4246900.0
2023-03-24,16831.80078125,16998.400390625,16806.099609375,16966.69921875,4880700.0
2023-03-25,16831.80078125,16998.400390625,16806.099609375,16966.69921875,4880700.0
2023-03-26,16831.80078125,16998.400390625,16806.099609375,16966.69921875,4880700.0
2023-03-27,16849.30078125,16953.55078125,16802.55078125,16870.30078125,4806300.0
2023-03-28,16795.349609375,16905.30078125,16758.099609375,16884.75,4868100.0
2023-03-29,16918.05078125,16962.69921875,16791.30078125,16808.849609375,6676600.0
2023-03-30,16918.05078125,16962.69921875,16791.30078125,16808.849609375,6676600.0
2023-03-31,17186.150390625,17206.849609375,17036.099609375,17043.0,5948700.0
2023-04-01,17186.150390625,17206.849609375,17036.099609375,17043.0,5948700.0
2023-04-02,17186.150390625,17206.849609375,17036.099609375,17043.0,5948700.0
2023-04-03,17224.75,17256.19921875,17141.44921875,17256.19921875,4180100.0
2023-04-04,17224.75,17256.19921875,17141.44921875,17256.19921875,4180100.0
2023-04-05,17373.94921875,17387.80078125,17232.650390625,17245.650390625,4565000.0
2023-04-06,17414.650390625,17451.099609375,17321.30078125,17357.55078125,4332800.0
2023-04-07,17414.650390625,17451.099609375,17321.30078125,17357.55078125,4332800.0
2023-04-08,17414.650390625,17451.099609375,17321.30078125,17357.55078125,4332800.0
2023-04-09,17414.650390625,17451.099609375,17321.30078125,17357.55078125,4332800.0
2023-04-10,17446.30078125,17510.30078125,17422.900390625,17454.05078125,4428900.0
2023-04-11,17540.80078125,17571.05078125,17476.19921875,17528.44921875,4731500.0
2023-04-12,17626.900390625,17638.94921875,17539.94921875,17582.80078125,4042800.0
2023-04-13,17635.150390625,17647.69921875,17546.55078125,17624.44921875,4411900.0
2023-04-14,17635.150390625,17647.69921875,17546.55078125,17624.44921875,4411900.0
2023-04-15,17635.150390625,17647.69921875,17546.55078125,17624.44921875,4411900.0
2023-04-16,17635.150390625,17647.69921875,17546.55078125,17624.44921875,4411900.0
2023-04-17,17543.44921875,17667.30078125,17411.55078125,17667.30078125,5124000.0
2023-04-18,17510.849609375,17600.55078125,17457.44921875,17600.55078125,4180800.0
2023-04-19,17455.44921875,17513.849609375,17421.80078125,17507.44921875,4638400.0
2023-04-20,17459.849609375,17515.5,17422.19921875,17476.05078125,3543700.0
2023-04-21,17455.25,17493.19921875,17388.55078125,17476.099609375,4533700.0
2023-04-22,17455.25,17493.19921875,17388.55078125,17476.099609375,4533700.0
2023-04-23,17455.25,17493.19921875,17388.55078125,17476.099609375,4533700.0
2023-04-24,17564.400390625,17574.849609375,17446.099609375,17532.599609375,4124700.0
2023-04-25,17600.05078125,17633.400390625,17546.80078125,17582.19921875,6285500.0
2023-04-26,17645.55078125,17657.69921875,17549.69921875,17598.30078125,4103700.0
2023-04-27,17739.94921875,17755.150390625,17631.69921875,17646.44921875,4652500.0
2023-04-28,17903.94921875,17926.05078125,17726.69921875,17777.400390625,7132300.0
2023-04-29,17903.94921875,17926.05078125,17726.69921875,17777.400390625,7132300.0
2023-04-30,17903.94921875,17926.05078125,17726.69921875,17777.400390625,7132300.0
2023-05-01,17903.94921875,17926.05078125,17726.69921875,17777.400390625,7132300.0
2023-05-02,17989.30078125,18020.599609375,17943.5,17964.349609375,5336300.0
2023-05-03,17941.099609375,17971.25,17895.349609375,17958.150390625,4516300.0
2023-05-04,18099.75,18110.30078125,17923.44921875,17938.599609375,5084900.0
2023-05-05,17939.25,18076.69921875,17925.55078125,17982.05078125,4807700.0
2023-05-06,17939.25,18076.69921875,17925.55078125,17982.05078125,4807700.0
2023-05-07,17939.25,18076.69921875,17925.55078125,17982.05078125,4807700.0
2023-05-08,18118.5,18137.0,17966.25,17984.55078125,4865600.0
2023-05-09,18114.05078125,18198.849609375,18078.19921875,18154.849609375,5308800.0
2023-05-10,18170.849609375,18182.400390625,18064.599609375,18158.05078125,4199300.0
2023-05-11,18174.25,18242.349609375,18146.650390625,18218.80078125,4403600.0
2023-05-12,18181.94921875,18212.150390625,18070.099609375,18152.69921875,4400400.0
2023-05-13,18181.94921875,18212.150390625,18070.099609375,18152.69921875,4400400.0
2023-05-14,18181.94921875,18212.150390625,18070.099609375,18152.69921875,4400400.0
2023-05-15,18258.099609375,18317.69921875,18157.900390625,18202.849609375,4120000.0
2023-05-16,18162.25,18291.69921875,18141.69921875,18291.599609375,4956200.0
2023-05-17,18056.69921875,18186.75,17991.849609375,18178.599609375,4332500.0
2023-05-18,17985.75,18165.650390625,17964.349609375,18156.75,4894900.0
2023-05-19,18060.349609375,18074.5,17911.69921875,18034.5,4984600.0
2023-05-20,18060.349609375,18074.5,17911.69921875,18034.5,4984600.0
2023-05-21,18060.349609375,18074.5,17911.69921875,18034.5,4984600.0
2023-05-22,18180.900390625,18199.5,18040.44921875,18065.650390625,5723500.0
2023-05-23,18219.80078125,18287.44921875,18197.80078125,18236.5,5014000.0
2023-05-24,18170.0,18267.80078125,18149.30078125,18178.55078125,4464800.0
2023-05-25,18213.599609375,18230.349609375,18102.150390625,18158.30078125,5436600.0
2023-05-26,18393.05078125,18400.69921875,18223.30078125,18256.150390625,4543600.0
2023-05-27,18393.05078125,18400.69921875,18223.30078125,18256.150390625,4543600.0
2023-05-28,18393.05078125,18400.69921875,18223.30078125,18256.150390625,4543600.0
2023-05-29,18490.25,18532.25,18472.599609375,18512.5,4721600.0
2023-05-30,18516.94921875,18546.900390625,18470.099609375,18500.150390625,4248400.0
2023-05-31,18438.30078125,18484.5,18380.25,18479.150390625,13086600.0
2023-06-01,18405.69921875,18493.25,18383.80078125,18482.849609375,4656600.0
2023-06-02,18457.0,18492.05078125,18402.69921875,18469.25,6001900.0
2023-06-03,18457.0,18492.05078125,18402.69921875,18469.25,6001900.0
2023-06-04,18457.0,18492.05078125,18402.69921875,18469.25,6001900.0
2023-06-05,18513.849609375,18554.900390625,18502.69921875,18529.94921875,4944800.0
2023-06-06,18527.849609375,18550.650390625,18459.80078125,18525.349609375,4181200.0
2023-06-07,18659.650390625,18671.599609375,18566.099609375,18596.05078125,4694800.0
2023-06-08,18562.94921875,18706.05078125,18546.099609375,18665.400390625,5312200.0
2023-06-09,18502.099609375,18607.150390625,18493.099609375,18588.19921875,4268800.0
2023-06-10,18502.099609375,18607.150390625,18493.099609375,18588.19921875,4268800.0
2023-06-11,18502.099609375,18607.150390625,18493.099609375,18588.19921875,4268800.0
2023-06-12,18545.80078125,18570.19921875,18498.30078125,18537.0,4229400.0
2023-06-13,18668.0,18679.25,18581.400390625,18581.80078125,4554700.0
2023-06-14,18705.25,18719.5,18644.75,18700.25,4892600.0
2023-06-15,18653.599609375,18757.44921875,18633.650390625,18727.30078125,4858900.0
2023-06-16,18798.55078125,18835.94921875,18683.349609375,18695.349609375,5069800.0
2023-06-17,18798.55078125,18835.94921875,18683.349609375,18695.349609375,5069800.0
2023-06-18,18798.55078125,18835.94921875,18683.349609375,18695.349609375,5069800.0
2023-06-19,18732.80078125,18855.75,18698.25,18847.80078125,4308800.0
2023-06-20,18794.599609375,18816.400390625,18651.849609375,18736.30078125,3940500.0
2023-06-21,18827.80078125,18858.19921875,18774.650390625,18829.69921875,4309700.0
2023-06-22,18722.69921875,18850.400390625,18710.30078125,18830.349609375,4587100.0
2023-06-23,18595.75,18710.05078125,18580.94921875,18698.94921875,4159600.0
2023-06-24,18595.75,18710.05078125,18580.94921875,18698.94921875,4159600.0
2023-06-25,18595.75,18710.05078125,18580.94921875,18698.94921875,4159600.0
2023-06-26,18632.75,18654.94921875,18578.05078125,18600.650390625,3332000.0
2023-06-27,18751.30078125,18761.5,18662.44921875,18690.94921875,4109800.0
2023-06-28,18901.19921875,18926.05078125,18795.75,18840.80078125,7002100.0
2023-06-29,18901.19921875,18926.05078125,18795.75,18840.80078125,7002100.0
2023-06-30,19099.55078125,19110.5,18953.19921875,18999.94921875,5171400.0
2023-07-01,19099.55078125,19110.5,18953.19921875,18999.94921875,5171400.0
2023-07-02,19099.55078125,19110.5,18953.19921875,18999.94921875,5171400.0
2023-07-03,19223.849609375,19243.099609375,19148.55078125,19159.94921875,4504000.0
2023-07-04,19270.55078125,19318.69921875,19196.849609375,19305.55078125,3867700.0
2023-07-05,19297.94921875,19317.599609375,19239.849609375,19295.349609375,4417800.0
2023-07-06,19397.099609375,19410.05078125,19279.650390625,19293.150390625,5048800.0
2023-07-07,19233.599609375,19426.80078125,19205.25,19333.55078125,4628000.0
2023-07-08,19233.599609375,19426.80078125,19205.25,19333.55078125,4628000.0
2023-07-09,19233.599609375,19426.80078125,19205.25,19333.55078125,4628000.0
2023-07-10,19239.80078125,19316.900390625,19213.5,19299.0,4375300.0
2023-07-11,19333.599609375,19403.349609375,19288.19921875,19307.349609375,4715800.0
2023-07-12,19293.69921875,19398.099609375,19274.55078125,19389.400390625,5311200.0
2023-07-13,19304.849609375,19466.400390625,19275.400390625,19400.349609375,6733600.0
2023-07-14,19454.0,19482.69921875,19321.69921875,19386.30078125,5338000.0
2023-07-15,19454.0,19482.69921875,19321.69921875,19386.30078125,5338000.0
2023-07-16,19454.0,19482.69921875,19321.69921875,19386.30078125,5338000.0
2023-07-17,19584.80078125,19602.80078125,19457.75,19500.349609375,4552600.0
2023-07-18,19605.849609375,19681.650390625,19548.94921875,19657.94921875,4903500.0
2023-07-19,19690.69921875,19706.80078125,19596.599609375,19658.650390625,4331900.0
2023-07-20,19811.900390625,19822.94921875,19622.599609375,19694.19921875,4452700.0
2023-07-21,19602.599609375,19732.25,19562.400390625,19655.25,5419700.0
2023-07-22,19602.599609375,19732.25,19562.400390625,19655.25,5419700.0
2023-07-23,19602.599609375,19732.25,19562.400390625,19655.25,5419700.0
2023-07-24,19540.44921875,19642.80078125,19526.650390625,19610.30078125,4992300.0
2023-07-25,19566.900390625,19593.75,19491.05078125,19593.75,6130600.0
2023-07-26,19662.0,19706.349609375,19600.94921875,19623.80078125,4684600.0
2023-07-27,19566.69921875,19752.44921875,19510.30078125,19731.55078125,5715200.0
2023-07-28,19580.650390625,19606.44921875,19498.55078125,19576.650390625,5844800.0
2023-07-29,19580.650390625,19606.44921875,19498.55078125,19576.650390625,5844800.0
2023-07-30,19580.650390625,19606.44921875,19498.55078125,19576.650390625,5844800.0
2023-07-31,19679.349609375,19697.44921875,19545.0,19598.900390625,5635400.0
2023-08-01,19659.849609375,19722.099609375,19630.69921875,19712.849609375,5143800.0
2023-08-02,19447.099609375,19610.0,19339.75,19590.55078125,5605500.0
2023-08-03,19310.900390625,19453.900390625,19222.400390625,19388.55078125,8225200.0
2023-08-04,19448.75,19472.5,19378.400390625,19394.75,8660200.0
2023-08-05,19448.75,19472.5,19378.400390625,19394.75,8660200.0
2023-08-06,19448.75,19472.5,19378.400390625,19394.75,8660200.0
2023-08-07,19521.849609375,19546.150390625,19451.19921875,19509.900390625,6426700.0
2023-08-08,19497.44921875,19560.55078125,19450.099609375,19554.599609375,5957400.0
2023-08-09,19554.75,19565.69921875,19403.05078125,19510.599609375,5117200.0
2023-08-10,19463.099609375,19548.900390625,19423.5,19535.55078125,5647100.0
2023-08-11,19359.0,19484.400390625,19343.25,19482.30078125,4611900.0
2023-08-12,19359.0,19484.400390625,19343.25,19482.30078125,4611900.0
2023-08-13,19359.0,19484.400390625,19343.25,19482.30078125,4611900.0
2023-08-14,19330.80078125,19363.55078125,19153.69921875,19313.44921875,4550600.0
2023-08-15,19330.80078125,19363.55078125,19153.69921875,19313.44921875,4550600.0
2023-08-16,19358.05078125,19375.05078125,19212.75,19268.05078125,0.0
2023-08-17,19264.599609375,19361.599609375,19236.30078125,19350.80078125,4257900.0
2023-08-18,19209.349609375,19273.150390625,19157.44921875,19208.25,4358200.0
2023-08-19,19209.349609375,19273.150390625,19157.44921875,19208.25,4358200.0
2023-08-20,19209.349609375,19273.150390625,19157.44921875,19208.25,4358200.0
2023-08-21,19303.400390625,19333.19921875,19205.25,19224.05078125,4087300.0
2023-08-22,19325.44921875,19364.25,19305.5,19333.05078125,4554400.0
2023-08-23,19362.55078125,19397.0,19302.69921875,19371.349609375,4486500.0
2023-08-24,19323.349609375,19504.19921875,19306.650390625,19458.349609375,4703500.0
2023-08-25,19193.900390625,19278.5,19162.69921875,19242.55078125,6856400.0
2023-08-26,19193.900390625,19278.5,19162.69921875,19242.55078125,6856400.0
2023-08-27,19193.900390625,19278.5,19162.69921875,19242.55078125,6856400.0
2023-08-28,19243.650390625,19299.099609375,19183.349609375,19235.900390625,5070000.0
2023-08-29,19291.25,19313.150390625,19259.44921875,19311.69921875,5085600.0
2023-08-30,19307.5,19400.650390625,19295.349609375,19383.69921875,5980200.0
2023-08-31,19204.80078125,19338.55078125,19178.0,19331.349609375,8760300.0
2023-09-01,19382.94921875,19403.75,19210.150390625,19212.900390625,5826200.0
2023-09-02,19382.94921875,19403.75,19210.150390625,19212.900390625,5826200.0
2023-09-03,19382.94921875,19403.75,19210.150390625,19212.900390625,5826200.0
2023-09-04,19485.5,19499.75,19382.94921875,19473.400390625,6362448000.0
2023-09-05,19531.19921875,19542.80078125,19482.19921875,19525.150390625,5367100.0
2023-09-06,19578.25,19599.94921875,19464.099609375,19542.0,7063400.0
2023-09-07,19690.5,19703.0,19533.150390625,19572.099609375,6183300.0
2023-09-08,19789.30078125,19834.900390625,19690.5,19741.30078125,5859500.0
2023-09-09,19789.30078125,19834.900390625,19690.5,19741.30078125,5859500.0
2023-09-10,19789.30078125,19834.900390625,19690.5,19741.30078125,5859500.0
2023-09-11,19970.80078125,19981.0,19841.75,19864.900390625,5471300.0
2023-09-12,19905.19921875,20082.400390625,19835.05078125,20082.099609375,6629800.0
2023-09-13,19977.80078125,20000.5,19844.75,19900.849609375,4963000.0
2023-09-14,20024.80078125,20083.69921875,19961.400390625,20040.55078125,4854300.0
2023-09-15,20108.400390625,20136.30078125,20048.75,20079.75,8106100.0
2023-09-16,20108.400390625,20136.30078125,20048.75,20079.75,8106100.0
2023-09-17,20108.400390625,20136.30078125,20048.75,20079.75,8106100.0
2023-09-18,20056.150390625,20115.5,20039.75,20092.94921875,5609000.0
2023-09-19,20056.150390625,20115.5,20039.75,20092.94921875,5609000.0
2023-09-20,19832.599609375,19984.150390625,19809.55078125,19919.0,6581600.0
2023-09-21,19674.80078125,19784.80078125,19641.19921875,19779.19921875,4658300.0
2023-09-22,19614.19921875,19732.80078125,19597.19921875,19679.5,4742000.0
2023-09-23,19614.19921875,19732.80078125,19597.19921875,19679.5,4742000.0
2023-09-24,19614.19921875,19732.80078125,19597.19921875,19679.5,4742000.0
2023-09-25,19606.849609375,19663.0,19539.69921875,19622.05078125,3639000.0
2023-09-26,19606.05078125,19640.94921875,19579.650390625,19615.849609375,3676300.0
2023-09-27,19654.94921875,19668.0,19498.44921875,19583.400390625,3967600.0
2023-09-28,19451.650390625,19703.349609375,19421.25,19698.44921875,6022600.0
2023-09-29,19577.05078125,19656.44921875,19482.0,19511.44921875,4405600.0
2023-09-30,19577.05078125,19656.44921875,19482.0,19511.44921875,4405600.0
2023-10-01,19577.05078125,19656.44921875,19482.0,19511.44921875,4405600.0
2023-10-02,19577.05078125,19656.44921875,19482.0,19511.44921875,4405600.0
2023-10-03,19492.69921875,19571.5,19434.44921875,19569.900390625,5458600.0
2023-10-04,19376.25,19423.900390625,19277.30078125,19416.05078125,6122200.0
2023-10-05,19476.05078125,19504.349609375,19420.80078125,19462.44921875,6346900.0
2023-10-06,19584.44921875,19606.05078125,19524.69921875,19554.400390625,3908000.0
2023-10-07,19584.44921875,19606.05078125,19524.69921875,19554.400390625,3908000.0
2023-10-08,19584.44921875,19606.05078125,19524.69921875,19554.400390625,3908000.0
2023-10-09,19428.900390625,19504.650390625,19391.75,19462.5,3992800.0
2023-10-10,19616.55078125,19640.69921875,19484.75,19485.94921875,4538100.0
2023-10-11,19736.80078125,19767.150390625,19686.599609375,19695.5,5264600.0
2023-10-12,19728.099609375,19775.80078125,19709.19921875,19755.94921875,4920300.0
2023-10-13,19691.69921875,19744.30078125,19579.94921875,19598.349609375,4859000.0
2023-10-14,19691.69921875,19744.30078125,19579.94921875,19598.349609375,4859000.0
2023-10-15,19691.69921875,19744.30078125,19579.94921875,19598.349609375,4859000.0
2023-10-16,19680.650390625,19726.400390625,19636.400390625,19678.099609375,3779600.0
2023-10-17,19758.900390625,19792.75,19726.30078125,19787.099609375,3839100.0
2023-10-18,19611.349609375,19780.0,19600.349609375,19769.349609375,4964200.0
2023-10-19,19562.30078125,19613.75,19449.349609375,19490.94921875,4111700.0
2023-10-20,19468.400390625,19533.349609375,19450.30078125,19488.25,4366800.0
2023-10-21,19468.400390625,19533.349609375,19450.30078125,19488.25,4366800.0
2023-10-22,19468.400390625,19533.349609375,19450.30078125,19488.25,4366800.0
2023-10-23,19189.099609375,19482.69921875,19162.19921875,19451.400390625,4435900.0
2023-10-24,19189.099609375,19482.69921875,19162.19921875,19451.400390625,4435900.0
2023-10-25,19034.400390625,19264.900390625,18977.150390625,19196.75,4546700.0
2023-10-26,18780.599609375,18954.55078125,18743.30078125,18941.400390625,6658100.0
2023-10-27,18996.099609375,19024.75,18856.900390625,18859.0,4715000.0
2023-10-28,18996.099609375,19024.75,18856.900390625,18859.0,4715000.0
2023-10-29,18996.099609375,19024.75,18856.900390625,18859.0,4715000.0
2023-10-30,19080.849609375,19096.5,18882.400390625,19007.599609375,3767600.0
2023-10-31,19035.349609375,19175.19921875,19012.349609375,19174.599609375,4510500.0
2023-11-01,18942.30078125,19061.94921875,18926.05078125,19028.849609375,4498500.0
2023-11-02,19107.25,19128.150390625,19028.150390625,19074.55078125,5034400.0
2023-11-03,19222.099609375,19256.44921875,19200.30078125,19215.900390625,6069700.0
2023-11-04,19222.099609375,19256.44921875,19200.30078125,19215.900390625,6069700.0
2023-11-05,19222.099609375,19256.44921875,19200.30078125,19215.900390625,6069700.0
2023-11-06,19399.099609375,19410.69921875,19300.349609375,19333.19921875,5702900.0
2023-11-07,19416.80078125,19433.900390625,19331.55078125,19398.25,5833400.0
2023-11-08,19470.099609375,19485.25,19426.44921875,19466.900390625,4758900.0
2023-11-09,19413.80078125,19494.44921875,19398.599609375,19489.150390625,4206200.0
2023-11-10,19444.80078125,19468.75,19344.900390625,19371.55078125,3505100.0
2023-11-11,19444.80078125,19468.75,19344.900390625,19371.55078125,3505100.0
2023-11-12,19444.80078125,19468.75,19344.900390625,19371.55078125,3505100.0
2023-11-13,19475.69921875,19515.19921875,19436.599609375,19508.599609375,4040500.0
2023-11-14,19475.69921875,19515.19921875,19436.599609375,19508.599609375,4040500.0
2023-11-15,19698.400390625,19714.900390625,19611.05078125,19675.5,5704300.0
2023-11-16,19785.849609375,19884.30078125,19652.599609375,19701.650390625,5007300.0
2023-11-17,19773.44921875,19835.75,19696.099609375,19704.599609375,5113100.0
2023-11-18,19773.44921875,19835.75,19696.099609375,19704.599609375,5113100.0
2023-11-19,19773.44921875,19835.75,19696.099609375,19704.599609375,5113100.0
2023-11-20,19730.69921875,19795.099609375,19715.150390625,19779.55078125,3593400.0
2023-11-21,19806.400390625,19851.80078125,19788.05078125,19807.5,3759300.0
2023-11-22,19818.900390625,19849.05078125,19716.94921875,19810.30078125,3743800.0
2023-11-23,19819.400390625,19883.44921875,19802.25,19839.69921875,3334100.0
2023-11-24,19812.099609375,19854.69921875,19792.75,19831.80078125,3439600.0
2023-11-25,19812.099609375,19854.69921875,19792.75,19831.80078125,3439600.0
2023-11-26,19812.099609375,19854.69921875,19792.75,19831.80078125,3439600.0
2023-11-27,19812.099609375,19854.69921875,19792.75,19831.80078125,3439600.0
2023-11-28,19938.400390625,19964.94921875,19832.5,19867.75,5943800.0
2023-11-29,20136.19921875,20144.599609375,20021.30078125,20037.25,6345300.0
2023-11-30,20201.0,20226.400390625,20063.400390625,20152.849609375,11787000.0
2023-12-01,20339.44921875,20365.44921875,20263.099609375,20274.599609375,6576500.0
2023-12-02,20339.44921875,20365.44921875,20263.099609375,20274.599609375,6576500.0
2023-12-03,20339.44921875,20365.44921875,20263.099609375,20274.599609375,6576500.0
2023-12-04,20757.94921875,20773.69921875,20586.75,20687.349609375,9011500.0
2023-12-05,20949.25,20957.650390625,20783.599609375,20870.400390625,9014000.0
2023-12-06,21074.150390625,21093.0,20978.099609375,21055.099609375,8402300.0
