scheme_code,scheme_name,full_date,nav,daily_return
119598,Kotak Bluechip Fund - Direct Growth,2023-05-02,46.908,0.010612856939722581
119598,Kotak Bluechip Fund - Direct Growth,2023-05-03,47.6157,0.015086978766947867
119598,Kotak Bluechip Fund - Direct Growth,2023-05-04,47.8279,0.004456513292884656
119598,Kotak Bluechip Fund - Direct Growth,2023-05-05,47.5071,-0.0067073820928788
119598,Kotak Bluechip Fund - Direct Growth,2023-05-06,48.0823,0.012107663907078958
119598,Kotak Bluechip Fund - Direct Growth,2023-05-07,48.102,0.00040971417756630046
119598,Kotak Bluechip Fund - Direct Growth,2023-05-08,48.5171,0.008629578811691907
119598,Kotak Bluechip Fund - Direct Growth,2023-05-09,47.2826,-0.025444637045495266
119598,Kotak Bluechip Fund - Direct Growth,2023-05-10,47.5551,0.005763219450707124
119598,Kotak Bluechip Fund - Direct Growth,2023-05-11,47.2097,-0.007263153689089141
119598,Kotak Bluechip Fund - Direct Growth,2023-05-12,48.1652,0.020239484682173403
119598,Kotak Bluechip Fund - Direct Growth,2023-05-13,48.5446,0.007877056464003163
119598,Kotak Bluechip Fund - Direct Growth,2023-05-14,48.7037,0.0032773985160037267
119598,Kotak Bluechip Fund - Direct Growth,2023-05-15,49.0074,0.006235665873434604
119598,Kotak Bluechip Fund - Direct Growth,2023-05-16,48.4398,-0.011581924362443208
119598,Kotak Bluechip Fund - Direct Growth,2023-05-17,49.4027,0.019878281908678463
119598,Kotak Bluechip Fund - Direct Growth,2023-05-18,50.603,0.024296242917897226
119598,Kotak Bluechip Fund - Direct Growth,2023-05-19,50.8618,0.005114321285299317
119598,Kotak Bluechip Fund - Direct Growth,2023-05-20,51.8528,0.01948417083154741
119598,Kotak Bluechip Fund - Direct Growth,2023-05-21,51.5194,-0.006429739570476545
119598,Kotak Bluechip Fund - Direct Growth,2023-05-22,51.0472,-0.009165479411639144
119598,Kotak Bluechip Fund - Direct Growth,2023-05-23,51.0927,0.0008913319437697798
119598,Kotak Bluechip Fund - Direct Growth,2023-05-24,51.3798,0.005619198045904827
119598,Kotak Bluechip Fund - Direct Growth,2023-05-25,51.1574,-0.004328549352080047
119598,Kotak Bluechip Fund - Direct Growth,2023-05-26,51.508,0.006853358458404735
119598,Kotak Bluechip Fund - Direct Growth,2023-05-27,51.718,0.004077036576842552
119598,Kotak Bluechip Fund - Direct Growth,2023-05-28,51.1191,-0.011580107506090731
119598,Kotak Bluechip Fund - Direct Growth,2023-05-29,51.4578,0.006625703504169689
119598,Kotak Bluechip Fund - Direct Growth,2023-05-30,52.0116,0.010762216806781577
119598,Kotak Bluechip Fund - Direct Growth,2023-05-31,52.1394,0.0024571441755301127
119598,Kotak Bluechip Fund - Direct Growth,2023-06-01,52.8814,0.014231080526434958
119598,Kotak Bluechip Fund - Direct Growth,2023-06-02,52.13,-0.014209154825704284
119598,Kotak Bluechip Fund - Direct Growth,2023-06-03,52.4436,0.006015729906004186
119598,Kotak Bluechip Fund - Direct Growth,2023-06-04,51.7281,-0.013643228153673803
119598,Kotak Bluechip Fund - Direct Growth,2023-06-05,51.0572,-0.012969739851260598
119598,Kotak Bluechip Fund - Direct Growth,2023-06-06,50.6911,-0.0071703892888760334
119598,Kotak Bluechip Fund - Direct Growth,2023-06-07,50.1383,-0.010905267394079043
119598,Kotak Bluechip Fund - Direct Growth,2023-06-08,49.8286,-0.0061769146540668896
119598,Kotak Bluechip Fund - Direct Growth,2023-06-09,49.7205,-0.0021694368294513655
119598,Kotak Bluechip Fund - Direct Growth,2023-06-10,50.2399,0.010446395350006465
119598,Kotak Bluechip Fund - Direct Growth,2023-06-11,50.0664,-0.0034534304407451977
119598,Kotak Bluechip Fund - Direct Growth,2023-06-12,49.1338,-0.018627262994743043
119598,Kotak Bluechip Fund - Direct Growth,2023-06-13,49.8256,0.014079920543495605
119598,Kotak Bluechip Fund - Direct Growth,2023-06-14,49.345,-0.009645644006293974
119598,Kotak Bluechip Fund - Direct Growth,2023-06-15,49.33,-0.00030398216637961273
119598,Kotak Bluechip Fund - Direct Growth,2023-06-16,49.6141,0.005759172917088939
119598,Kotak Bluechip Fund - Direct Growth,2023-06-17,49.7528,0.0027955762575557763
119598,Kotak Bluechip Fund - Direct Growth,2023-06-18,50.426,0.013530896753549682
119598,Kotak Bluechip Fund - Direct Growth,2023-06-19,50.736,0.0061476222583587425
119598,Kotak Bluechip Fund - Direct Growth,2023-06-20,50.2319,-0.009935745821507247
119598,Kotak Bluechip Fund - Direct Growth,2023-06-21,51.5652,0.026542894057361766
119598,Kotak Bluechip Fund - Direct Growth,2023-06-22,51.7061,0.002732462978908279
119598,Kotak Bluechip Fund - Direct Growth,2023-06-23,51.6354,-0.001367343504924956
119598,Kotak Bluechip Fund - Direct Growth,2023-06-24,52.2533,0.011966596559724652
119598,Kotak Bluechip Fund - Direct Growth,2023-06-25,52.4306,0.003393087135166395
119598,Kotak Bluechip Fund - Direct Growth,2023-06-26,52.7028,0.005191624738225542
119598,Kotak Bluechip Fund - Direct Growth,2023-06-27,54.3,0.030305790204694816
119598,Kotak Bluechip Fund - Direct Growth,2023-06-28,54.1425,-0.002900552486187813
119598,Kotak Bluechip Fund - Direct Growth,2023-06-29,53.9577,-0.0034132151267487476
119598,Kotak Bluechip Fund - Direct Growth,2023-06-30,54.0548,0.0017995578017595548
119598,Kotak Bluechip Fund - Direct Growth,2023-07-01,54.7715,0.013258767029014962
119598,Kotak Bluechip Fund - Direct Growth,2023-07-02,53.8032,-0.01767890234884939
119598,Kotak Bluechip Fund - Direct Growth,2023-07-03,52.5557,-0.02318635322806073
119598,Kotak Bluechip Fund - Direct Growth,2023-07-04,52.2064,-0.006646281944679644
119598,Kotak Bluechip Fund - Direct Growth,2023-07-05,51.2037,-0.019206457445830494
119598,Kotak Bluechip Fund - Direct Growth,2023-07-06,50.9631,-0.004698879182559068
119598,Kotak Bluechip Fund - Direct Growth,2023-07-07,51.2908,0.006430142593366606
119598,Kotak Bluechip Fund - Direct Growth,2023-07-08,50.7631,-0.010288394799847111
119598,Kotak Bluechip Fund - Direct Growth,2023-07-09,49.9142,-0.016722776977765363
119598,Kotak Bluechip Fund - Direct Growth,2023-07-10,49.9757,0.001232114308152843
119598,Kotak Bluechip Fund - Direct Growth,2023-07-11,50.513,0.010751225095396277
119598,Kotak Bluechip Fund - Direct Growth,2023-07-12,49.5058,-0.01993942153505035
119598,Kotak Bluechip Fund - Direct Growth,2023-07-13,50.0129,0.010243244225929038
119598,Kotak Bluechip Fund - Direct Growth,2023-07-14,50.5234,0.010207366499443093
119598,Kotak Bluechip Fund - Direct Growth,2023-07-15,51.1221,0.0118499546744677
119598,Kotak Bluechip Fund - Direct Growth,2023-07-16,51.89,0.015020900941080217
119598,Kotak Bluechip Fund - Direct Growth,2023-07-17,53.2819,0.02682405087685491
119598,Kotak Bluechip Fund - Direct Growth,2023-07-18,53.0755,-0.0038737357338983758
119598,Kotak Bluechip Fund - Direct Growth,2023-07-19,53.1665,0.001714538723139647
119598,Kotak Bluechip Fund - Direct Growth,2023-07-20,52.9221,-0.004596879614042648
119598,Kotak Bluechip Fund - Direct Growth,2023-07-21,52.9445,0.00042326362710465304
119598,Kotak Bluechip Fund - Direct Growth,2023-07-22,53.9396,0.01879515341536897
119598,Kotak Bluechip Fund - Direct Growth,2023-07-23,53.0906,-0.015739827510771298
119598,Kotak Bluechip Fund - Direct Growth,2023-07-24,52.5633,-0.00993207837168919
119598,Kotak Bluechip Fund - Direct Growth,2023-07-25,53.453,0.01692625843506801
119598,Kotak Bluechip Fund - Direct Growth,2023-07-26,54.1287,0.012641011729930929
119598,Kotak Bluechip Fund - Direct Growth,2023-07-27,53.9145,-0.003957235255973357
119598,Kotak Bluechip Fund - Direct Growth,2023-07-28,54.4888,0.010652050932494994
119598,Kotak Bluechip Fund - Direct Growth,2023-07-29,54.7337,0.004494501622351876
119598,Kotak Bluechip Fund - Direct Growth,2023-07-30,55.741,0.018403652594288333
119598,Kotak Bluechip Fund - Direct Growth,2023-07-31,55.8131,0.0012934823558961028
119598,Kotak Bluechip Fund - Direct Growth,2023-08-01,56.5223,0.012706694306533928
119598,Kotak Bluechip Fund - Direct Growth,2023-08-02,58.3369,0.03210414296658137
119598,Kotak Bluechip Fund - Direct Growth,2023-08-03,58.7789,0.007576679597304681
119598,Kotak Bluechip Fund - Direct Growth,2023-08-04,58.8372,0.0009918525185057536
119598,Kotak Bluechip Fund - Direct Growth,2023-08-05,59.3708,0.009069092342939511
119598,Kotak Bluechip Fund - Direct Growth,2023-08-06,59.1343,-0.0039834396706798225
119598,Kotak Bluechip Fund - Direct Growth,2023-08-07,60.8525,0.029055894802170634
119598,Kotak Bluechip Fund - Direct Growth,2023-08-08,61.0083,0.002560289223943135
119598,Kotak Bluechip Fund - Direct Growth,2023-08-09,60.8329,-0.002875018645003946
119598,Kotak Bluechip Fund - Direct Growth,2023-08-10,60.2472,-0.00962801378859146
119598,Kotak Bluechip Fund - Direct Growth,2023-08-11,61.0646,0.01356743549907713
119598,Kotak Bluechip Fund - Direct Growth,2023-08-12,61.7245,0.010806588432577868
119598,Kotak Bluechip Fund - Direct Growth,2023-08-13,61.3808,-0.005568291359184685
119598,Kotak Bluechip Fund - Direct Growth,2023-08-14,61.8299,0.007316620180903399
119598,Kotak Bluechip Fund - Direct Growth,2023-08-15,60.7353,-0.017703408868524728
119598,Kotak Bluechip Fund - Direct Growth,2023-08-16,60.8944,0.002619563910938094
119598,Kotak Bluechip Fund - Direct Growth,2023-08-17,61.2496,0.00583304868756418
119598,Kotak Bluechip Fund - Direct Growth,2023-08-18,62.529,0.02088829967869188
119598,Kotak Bluechip Fund - Direct Growth,2023-08-19,61.9756,-0.008850293463832815
119598,Kotak Bluechip Fund - Direct Growth,2023-08-20,61.0497,-0.014939750482447889
119598,Kotak Bluechip Fund - Direct Growth,2023-08-21,60.4181,-0.010345669184287587
119598,Kotak Bluechip Fund - Direct Growth,2023-08-22,59.4732,-0.015639353107760767
119598,Kotak Bluechip Fund - Direct Growth,2023-08-23,60.4509,0.016439337382215813
119598,Kotak Bluechip Fund - Direct Growth,2023-08-24,61.5985,0.01898400189244498
119598,Kotak Bluechip Fund - Direct Growth,2023-08-25,61.8598,0.004241986412006682
119598,Kotak Bluechip Fund - Direct Growth,2023-08-26,62.7911,0.015055011493732673
119598,Kotak Bluechip Fund - Direct Growth,2023-08-27,62.9172,0.002008246391606461
119598,Kotak Bluechip Fund - Direct Growth,2023-08-28,62.8706,-0.0007406559732473506
119598,Kotak Bluechip Fund - Direct Growth,2023-08-29,62.6445,-0.0035962755246490286
119598,Kotak Bluechip Fund - Direct Growth,2023-08-30,62.4362,-0.0033251123402693317
119598,Kotak Bluechip Fund - Direct Growth,2023-08-31,61.3015,-0.018173751765802604
119598,Kotak Bluechip Fund - Direct Growth,2023-09-01,61.5204,0.0035708751009355666
119598,Kotak Bluechip Fund - Direct Growth,2023-09-02,61.5152,-8.452480803122775e-05
119598,Kotak Bluechip Fund - Direct Growth,2023-09-03,62.09,0.009344032044112716
119598,Kotak Bluechip Fund - Direct Growth,2023-09-04,62.1845,0.0015219842164599928
119598,Kotak Bluechip Fund - Direct Growth,2023-09-05,62.088,-0.0015518336562969637
119598,Kotak Bluechip Fund - Direct Growth,2023-09-06,61.4637,-0.010055083107846863
119598,Kotak Bluechip Fund - Direct Growth,2023-09-07,61.5415,0.0012657877739217227
119598,Kotak Bluechip Fund - Direct Growth,2023-09-08,62.1113,0.009258792847103292
119598,Kotak Bluechip Fund - Direct Growth,2023-09-09,61.284,-0.013319637489474512
119598,Kotak Bluechip Fund - Direct Growth,2023-09-10,61.3728,0.001448991580184078
119598,Kotak Bluechip Fund - Direct Growth,2023-09-11,61.569,0.003196855936180354
119598,Kotak Bluechip Fund - Direct Growth,2023-09-12,61.0631,-0.008216797414283272
119598,Kotak Bluechip Fund - Direct Growth,2023-09-13,60.6568,-0.006653772900491517
119598,Kotak Bluechip Fund - Direct Growth,2023-09-14,60.8489,0.0031669985887814445
119598,Kotak Bluechip Fund - Direct Growth,2023-09-15,60.0456,-0.013201553355935758
119598,Kotak Bluechip Fund - Direct Growth,2023-09-16,60.3218,0.004599837456866096
119598,Kotak Bluechip Fund - Direct Growth,2023-09-17,59.6978,-0.010344518896982513
119598,Kotak Bluechip Fund - Direct Growth,2023-09-18,60.4831,0.013154588611305584
119598,Kotak Bluechip Fund - Direct Growth,2023-09-19,62.2041,0.02845422936324349
119598,Kotak Bluechip Fund - Direct Growth,2023-09-20,61.5865,-0.00992860599220946
119598,Kotak Bluechip Fund - Direct Growth,2023-09-21,62.0059,0.006809933995274964
119598,Kotak Bluechip Fund - Direct Growth,2023-09-22,61.49,-0.008320175983253075
119598,Kotak Bluechip Fund - Direct Growth,2023-09-23,62.2827,0.012891527077573572
119598,Kotak Bluechip Fund - Direct Growth,2023-09-24,61.362,-0.014782596130225478
119598,Kotak Bluechip Fund - Direct Growth,2023-09-25,61.7404,0.006166682963397507
119598,Kotak Bluechip Fund - Direct Growth,2023-09-26,61.1183,-0.01007606040777198
119598,Kotak Bluechip Fund - Direct Growth,2023-09-27,,0.0
119598,Kotak Bluechip Fund - Direct Growth,2023-09-28,60.2607,-0.014031803895069084
119598,Kotak Bluechip Fund - Direct Growth,2023-09-29,60.8795,0.010268715763341651
119598,Kotak Bluechip Fund - Direct Growth,2023-09-30,60.2924,-0.009643640305850076
119598,Kotak Bluechip Fund - Direct Growth,2023-10-01,60.7159,0.007024102540286847
119598,Kotak Bluechip Fund - Direct Growth,2023-10-02,60.4895,-0.0037288420331411665
119598,Kotak Bluechip Fund - Direct Growth,2023-10-03,60.4306,-0.0009737227122063041
119598,Kotak Bluechip Fund - Direct Growth,2023-10-04,60.5619,0.0021727403004438983
119598,Kotak Bluechip Fund - Direct Growth,2023-10-05,60.0325,-0.0087414694717306
119598,Kotak Bluechip Fund - Direct Growth,2023-10-06,60.2081,0.002925082247116295
119598,Kotak Bluechip Fund - Direct Growth,2023-10-07,61.3378,0.01876325610673657
119598,Kotak Bluechip Fund - Direct Growth,2023-10-08,60.7896,-0.008937392602930028
119598,Kotak Bluechip Fund - Direct Growth,2023-10-09,61.6687,0.01446135523181602
119598,Kotak Bluechip Fund - Direct Growth,2023-10-10,62.802,0.018377231885867484
119598,Kotak Bluechip Fund - Direct Growth,2023-10-11,62.212,-0.009394605267348144
119598,Kotak Bluechip Fund - Direct Growth,2023-10-12,61.1506,-0.017061017167106174
119598,Kotak Bluechip Fund - Direct Growth,2023-10-13,61.3966,0.004022855049664376
119598,Kotak Bluechip Fund - Direct Growth,2023-10-14,61.0179,-0.00616809399869056
119598,Kotak Bluechip Fund - Direct Growth,2023-10-15,62.4105,0.02282281101119521
119598,Kotak Bluechip Fund - Direct Growth,2023-10-16,62.4615,0.0008171701877088822
119598,Kotak Bluechip Fund - Direct Growth,2023-10-17,61.8852,-0.009226483513844586
119598,Kotak Bluechip Fund - Direct Growth,2023-10-18,61.058,-0.013366685411051349
119598,Kotak Bluechip Fund - Direct Growth,2023-10-19,61.881,0.013478987192505398
119598,Kotak Bluechip Fund - Direct Growth,2023-10-20,61.4816,-0.006454323621143843
119598,Kotak Bluechip Fund - Direct Growth,2023-10-21,61.5385,0.0009254801436526794
119598,Kotak Bluechip Fund - Direct Growth,2023-10-22,62.2689,0.01186899258187979
119598,Kotak Bluechip Fund - Direct Growth,2023-10-23,61.932,-0.005410405515433814
119598,Kotak Bluechip Fund - Direct Growth,2023-10-24,61.9226,-0.00015177937092292204
119598,Kotak Bluechip Fund - Direct Growth,2023-10-25,61.9351,0.00020186490877316388
119598,Kotak Bluechip Fund - Direct Growth,2023-10-26,62.4677,0.00859932413122766
119598,Kotak Bluechip Fund - Direct Growth,2023-10-27,62.9355,0.007488670144730758
119598,Kotak Bluechip Fund - Direct Growth,2023-10-28,62.7944,-0.0022419778980066196
119598,Kotak Bluechip Fund - Direct Growth,2023-10-29,62.8675,0.0011641165454243652
119598,Kotak Bluechip Fund - Direct Growth,2023-10-30,62.6122,-0.004060921779934001
119598,Kotak Bluechip Fund - Direct Growth,2023-10-31,61.527,-0.017332085440217693
119598,Kotak Bluechip Fund - Direct Growth,2023-11-01,61.7418,0.0034911502267296335
119598,Kotak Bluechip Fund - Direct Growth,2023-11-02,63.1684,0.023105902322251737
119598,Kotak Bluechip Fund - Direct Growth,2023-11-03,62.5238,-0.010204469323269127
119598,Kotak Bluechip Fund - Direct Growth,2023-11-04,61.9688,-0.008876619783186546
119598,Kotak Bluechip Fund - Direct Growth,2023-11-05,61.3461,-0.010048605104504227
119598,Kotak Bluechip Fund - Direct Growth,2023-11-06,61.904,0.009094302653306574
119598,Kotak Bluechip Fund - Direct Growth,2023-11-07,62.2619,0.005781532695786851
119598,Kotak Bluechip Fund - Direct Growth,2023-11-08,62.1684,-0.0015017209561545286
119598,Kotak Bluechip Fund - Direct Growth,2023-11-09,61.5084,-0.010616325979114771
119598,Kotak Bluechip Fund - Direct Growth,2023-11-10,61.6012,0.0015087370180333348
119598,Kotak Bluechip Fund - Direct Growth,2023-11-11,60.4692,-0.018376265397427316
119598,Kotak Bluechip Fund - Direct Growth,2023-11-12,60.5975,0.002121741316240211
119598,Kotak Bluechip Fund - Direct Growth,2023-11-13,61.2555,0.010858533767894807
119598,Kotak Bluechip Fund - Direct Growth,2023-11-14,60.3603,-0.014614197908759174
119598,Kotak Bluechip Fund - Direct Growth,2023-11-15,59.2744,-0.01799030157239112
119598,Kotak Bluechip Fund - Direct Growth,2023-11-16,60.4216,0.0193540550389375
119598,Kotak Bluechip Fund - Direct Growth,2023-11-17,60.0022,-0.006941226316416582
119598,Kotak Bluechip Fund - Direct Growth,2023-11-18,60.8441,0.014031152191086305
119598,Kotak Bluechip Fund - Direct Growth,2023-11-19,60.756,-0.0014479629084824808
119598,Kotak Bluechip Fund - Direct Growth,2023-11-20,60.6622,-0.0015438804397920336
119598,Kotak Bluechip Fund - Direct Growth,2023-11-21,61.0056,0.005660856348764121
119598,Kotak Bluechip Fund - Direct Growth,2023-11-22,60.3829,-0.010207259661408119
119598,Kotak Bluechip Fund - Direct Growth,2023-11-23,60.5031,0.0019906297975089693
119598,Kotak Bluechip Fund - Direct Growth,2023-11-24,60.2503,-0.0041782983020705045
119598,Kotak Bluechip Fund - Direct Growth,2023-11-25,59.3197,-0.015445566246143239
119598,Kotak Bluechip Fund - Direct Growth,2023-11-26,59.5837,0.004450460808129497
119598,Kotak Bluechip Fund - Direct Growth,2023-11-27,59.4193,-0.0027591438598140172
119598,Kotak Bluechip Fund - Direct Growth,2023-11-28,59.3311,-0.0014843661907831818
119598,Kotak Bluechip Fund - Direct Growth,2023-11-29,58.4932,-0.014122441687411835
119598,Kotak Bluechip Fund - Direct Growth,2023-11-30,59.6336,0.01949628332866049
119598,Kotak Bluechip Fund - Direct Growth,2023-12-01,60.2848,0.010920018244747753
119598,Kotak Bluechip Fund - Direct Growth,2023-12-02,61.0064,0.011969849779712272
119598,Kotak Bluechip Fund - Direct Growth,2023-12-03,60.8072,-0.003265231188858797
119598,Kotak Bluechip Fund - Direct Growth,2023-12-04,59.5698,-0.020349563867436804
119598,Kotak Bluechip Fund - Direct Growth,2023-12-05,60.9896,0.023834224724608832
119598,Kotak Bluechip Fund - Direct Growth,2023-12-06,60.9693,-0.0003328436323570827
119598,Kotak Bluechip Fund - Direct Growth,2023-12-07,60.4458,-0.008586288509134898
119598,Kotak Bluechip Fund - Direct Growth,2023-12-08,60.7723,0.005401533274437709
119598,Kotak Bluechip Fund - Direct Growth,2023-12-09,61.6478,0.014406234419299446
119598,Kotak Bluechip Fund - Direct Growth,2023-12-10,61.6554,0.00012328096055336246
119598,Kotak Bluechip Fund - Direct Growth,2023-12-11,62.626,0.015742335626725223
119598,Kotak Bluechip Fund - Direct Growth,2023-12-12,63.4649,0.013395394883914058
119598,Kotak Bluechip Fund - Direct Growth,2023-12-13,62.6705,-0.012517155151902881
119598,Kotak Bluechip Fund - Direct Growth,2023-12-14,62.1888,-0.007686231959215251
119598,Kotak Bluechip Fund - Direct Growth,2023-12-15,62.9283,0.011891208706390932
119598,Kotak Bluechip Fund - Direct Growth,2023-12-16,60.9051,-0.03215087647370107
119598,Kotak Bluechip Fund - Direct Growth,2023-12-17,60.8202,-0.0013939719333848632
119598,Kotak Bluechip Fund - Direct Growth,2023-12-18,59.8002,-0.01677074393047051
119598,Kotak Bluechip Fund - Direct Growth,2023-12-19,59.4821,-0.005319380202741697
119598,Kotak Bluechip Fund - Direct Growth,2023-12-20,59.2926,-0.0031858323764628604
119598,Kotak Bluechip Fund - Direct Growth,2023-12-21,59.0614,-0.0038993061528757034
119598,Kotak Bluechip Fund - Direct Growth,2023-12-22,58.6936,-0.0062274175688350475
119598,Kotak Bluechip Fund - Direct Growth,2023-12-23,57.9443,-0.012766298199463066
119598,Kotak Bluechip Fund - Direct Growth,2023-12-24,59.5611,0.027902658242484613
119598,Kotak Bluechip Fund - Direct Growth,2023-12-25,60.9197,0.02281018987224881
119598,Kotak Bluechip Fund - Direct Growth,2023-12-26,60.0946,-0.013544058818411808
119598,Kotak Bluechip Fund - Direct Growth,2023-12-27,61.2596,0.01938610124703377
119598,Kotak Bluechip Fund - Direct Growth,2023-12-28,60.9905,-0.004392780886587566
119598,Kotak Bluechip Fund - Direct Growth,2023-12-29,61.1094,0.001949483936022789
119598,Kotak Bluechip Fund - Direct Growth,2023-12-30,61.0874,-0.0003600100802821915
119598,Kotak Bluechip Fund - Direct Growth,2023-12-31,60.6282,-0.0075170984523813544
119598,Kotak Bluechip Fund - Direct Growth,2024-01-01,61.3682,0.012205541315757351
119598,Kotak Bluechip Fund - Direct Growth,2024-01-02,61.4855,0.0019114134030329133
119598,Kotak Bluechip Fund - Direct Growth,2024-01-03,61.1585,-0.00531832708524782
119598,Kotak Bluechip Fund - Direct Growth,2024-01-04,60.2255,-0.015255442824791299
119598,Kotak Bluechip Fund - Direct Growth,2024-01-05,59.6038,-0.010322869880698304
119598,Kotak Bluechip Fund - Direct Growth,2024-01-06,58.4537,-0.019295749599857803
119598,Kotak Bluechip Fund - Direct Growth,2024-01-07,58.4857,0.0005474418214759247
119598,Kotak Bluechip Fund - Direct Growth,2024-01-08,57.6692,-0.013960677567337099
119598,Kotak Bluechip Fund - Direct Growth,2024-01-09,57.5085,-0.002786582785958558
119598,Kotak Bluechip Fund - Direct Growth,2024-01-10,58.477,0.016840988723406003
119598,Kotak Bluechip Fund - Direct Growth,2024-01-11,59.342,0.014792140499683581
119598,Kotak Bluechip Fund - Direct Growth,2024-01-12,59.3428,1.3481176906804393e-05
119598,Kotak Bluechip Fund - Direct Growth,2024-01-13,59.3045,-0.0006454026436231164
119598,Kotak Bluechip Fund - Direct Growth,2024-01-14,60.666,0.02295778566550588
119598,Kotak Bluechip Fund - Direct Growth,2024-01-15,61.0694,0.006649523621138798
119598,Kotak Bluechip Fund - Direct Growth,2024-01-16,60.8536,-0.003533684627653133
119598,Kotak Bluechip Fund - Direct Growth,2024-01-17,59.8366,-0.01671224052480058
119598,Kotak Bluechip Fund - Direct Growth,2024-01-18,60.1434,0.0051272966712681
119598,Kotak Bluechip Fund - Direct Growth,2024-01-19,60.766,0.010351925564567432
119598,Kotak Bluechip Fund - Direct Growth,2024-01-20,60.3297,-0.007180001974788408
119598,Kotak Bluechip Fund - Direct Growth,2024-01-21,60.5646,0.0038936046424895565
119598,Kotak Bluechip Fund - Direct Growth,2024-01-22,60.3246,-0.003962710890520249
119598,Kotak Bluechip Fund - Direct Growth,2024-01-23,60.2155,-0.0018085490827953743
119598,Kotak Bluechip Fund - Direct Growth,2024-01-24,58.4419,-0.02945421029469164
119598,Kotak Bluechip Fund - Direct Growth,2024-01-25,58.3097,-0.002262075668313268
119598,Kotak Bluechip Fund - Direct Growth,2024-01-26,59.0113,0.012032303373195274
119598,Kotak Bluechip Fund - Direct Growth,2024-01-27,58.5878,-0.007176591601947391
119598,Kotak Bluechip Fund - Direct Growth,2024-01-28,58.6482,0.0010309313543093168
119598,Kotak Bluechip Fund - Direct Growth,2024-01-29,58.1396,-0.008672047905988634
119598,Kotak Bluechip Fund - Direct Growth,2024-01-30,58.4143,0.004724834708184966
119598,Kotak Bluechip Fund - Direct Growth,2024-01-31,58.2859,-0.002198091905577848
119598,Kotak Bluechip Fund - Direct Growth,2024-02-01,57.6523,-0.010870553598726351
119598,Kotak Bluechip Fund - Direct Growth,2024-02-02,58.5973,0.016391366866542967
119598,Kotak Bluechip Fund - Direct Growth,2024-02-03,59.2739,0.011546607096231343
119598,Kotak Bluechip Fund - Direct Growth,2024-02-04,58.8673,-0.0068596802302530735
119598,Kotak Bluechip Fund - Direct Growth,2024-02-05,59.2425,0.00637365736155715
119598,Kotak Bluechip Fund - Direct Growth,2024-02-06,59.6482,0.006848124235135256
119598,Kotak Bluechip Fund - Direct Growth,2024-02-07,60.1318,0.00810753719307522
119598,Kotak Bluechip Fund - Direct Growth,2024-02-08,58.9333,-0.019931217758324182
119598,Kotak Bluechip Fund - Direct Growth,2024-02-09,59.6687,0.012478513845313177
119598,Kotak Bluechip Fund - Direct Growth,2024-02-10,59.2846,-0.006437210798961646
119598,Kotak Bluechip Fund - Direct Growth,2024-02-11,59.0537,-0.003894771998124269
119598,Kotak Bluechip Fund - Direct Growth,2024-02-12,60.9466,0.03205387638708501
119598,Kotak Bluechip Fund - Direct Growth,2024-02-13,61.1918,0.004023194074812997
119598,Kotak Bluechip Fund - Direct Growth,2024-02-14,60.9326,-0.004235861667739815
119598,Kotak Bluechip Fund - Direct Growth,2024-02-15,59.3445,-0.026063223955649417
119598,Kotak Bluechip Fund - Direct Growth,2024-02-16,60.3579,0.017076561433662762
119598,Kotak Bluechip Fund - Direct Growth,2024-02-17,59.4077,-0.01574276109672479
119598,Kotak Bluechip Fund - Direct Growth,2024-02-18,58.7161,-0.011641588548285897
119598,Kotak Bluechip Fund - Direct Growth,2024-02-19,58.5061,-0.0035765318200629004
119598,Kotak Bluechip Fund - Direct Growth,2024-02-20,59.5239,0.01739647660671273
119598,Kotak Bluechip Fund - Direct Growth,2024-02-21,60.1,0.00967846528873273
119598,Kotak Bluechip Fund - Direct Growth,2024-02-22,60.0102,-0.0014941763727122082
119598,Kotak Bluechip Fund - Direct Growth,2024-02-23,60.2562,0.004099303118469955
119598,Kotak Bluechip Fund - Direct Growth,2024-02-24,59.8462,-0.006804279061739638
119598,Kotak Bluechip Fund - Direct Growth,2024-02-25,59.9704,0.0020753197362570752
119598,Kotak Bluechip Fund - Direct Growth,2024-02-26,60.0472,0.0012806317783440324
119598,Kotak Bluechip Fund - Direct Growth,2024-02-27,60.7693,0.012025539908605332
119598,Kotak Bluechip Fund - Direct Growth,2024-02-28,61.4989,0.012006062271574525
119598,Kotak Bluechip Fund - Direct Growth,2024-02-29,61.888,0.006326942433116711
119598,Kotak Bluechip Fund - Direct Growth,2024-03-01,61.6437,-0.00394745346432257
119598,Kotak Bluechip Fund - Direct Growth,2024-03-02,62.2171,0.009301842686276096
119598,Kotak Bluechip Fund - Direct Growth,2024-03-03,62.1733,-0.0007039865246050159
119598,Kotak Bluechip Fund - Direct Growth,2024-03-04,61.391,-0.012582571618363514
119598,Kotak Bluechip Fund - Direct Growth,2024-03-05,61.1185,-0.004438761381961531
119598,Kotak Bluechip Fund - Direct Growth,2024-03-06,61.2049,0.0014136472590133842
119598,Kotak Bluechip Fund - Direct Growth,2024-03-07,61.8979,0.011322622861895004
119598,Kotak Bluechip Fund - Direct Growth,2024-03-08,61.7863,-0.0018029690829576284
119598,Kotak Bluechip Fund - Direct Growth,2024-03-09,60.9145,-0.014109924044650723
