nav_date,open,high,low,close,adj_close,volume,is_duplicate,_source_file,_ingested_at,_schema_valid
2022-07-03,17466.06583449381,17571.07224231642,17431.06369855294,17501.06797043468,17501.06797043468,315894534,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-04,17430.95830782916,17535.753648357193,17396.026527653154,17465.890088005173,17465.890088005173,219056102,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-05,17559.768527139277,17665.338277803443,17524.57861025122,17594.958444027332,17594.958444027332,193338836,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-06,17646.992027844502,17753.086168292466,17611.627314361845,17682.356741327156,17682.356741327156,334325634,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-07,17638.069738592505,17744.11023802292,17602.72290544903,17673.416571735976,17673.416571735976,183218943,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-08,17493.23518126122,17598.404931849967,17458.17859773164,17528.291764790803,17528.291764790803,156330034,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-09,17234.07167677251,17337.68333013988,17199.534458983384,17268.608894561632,17268.608894561632,329722030,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-10,17161.1095195335,17264.282522656948,17126.71851849235,17195.50052057465,17195.50052057465,165542211,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-11,17312.560875094056,17416.64440740925,17277.866364322326,17347.25538586579,17347.25538586579,276037979,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-12,17353.527513000798,17457.857337728256,17318.75090475831,17388.304121243284,17388.304121243284,308026789,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-13,17142.503695889594,17245.56484035386,17108.149981068174,17176.857410711018,17176.857410711018,339943794,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-14,17176.039288777876,17279.302050033053,17141.618368359486,17210.46020919627,17210.46020919627,313411454,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-15,17246.187158539815,17349.871650474925,17211.625661228114,17280.74865585152,17280.74865585152,217154339,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-16,17098.23211985266,17201.027102537144,17063.967125624495,17132.49711408082,17132.49711408082,325852712,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-17,17128.34832019639,17231.32436220158,17094.022972861327,17162.673667531453,17162.673667531453,304298308,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-18,17142.136194678234,17245.19512971638,17107.783216332184,17176.48917302428,17176.48917302428,188950796,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-19,16951.094389893504,17053.004777007092,16917.12426085564,16985.064518931365,16985.064518931365,240369565,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-20,17015.63851911967,17117.936947090333,16981.53904312945,17049.737995109892,17049.737995109892,204954685,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-21,17115.136412751104,17218.03302445101,17080.83754218447,17149.43528331774,17149.43528331774,173737188,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-22,17305.36065070651,17409.400895099534,17270.68056924217,17340.04073217085,17340.04073217085,257895320,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-23,17492.581927274638,17597.747750484705,17457.526652871282,17527.637201677993,17527.637201677993,162084335,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-24,17257.084770245405,17360.834778884153,17222.50143403249,17291.66810645832,17291.66810645832,168380186,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-25,17099.805395127405,17202.609836380678,17065.537248042983,17134.07354221183,17134.07354221183,242078002,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-26,17191.92847004417,17295.286757439226,17157.475707579153,17226.38123250919,17226.38123250919,151531064,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-27,17284.331909245844,17388.24572833951,17249.693969547956,17318.969848943732,17318.969848943732,255075183,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-28,17377.451255930897,17481.924910776175,17342.626704315804,17412.27580754599,17412.27580754599,265707258,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-29,18064.042115205222,18172.64357080766,18027.84163000441,18100.24260040604,18100.24260040604,282075235,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-30,18171.50680084757,18280.75433672441,18135.09095555529,18207.92264613985,18207.92264613985,291684239,False,nifty50.csv,2026-06-12T18:44:30,False
2022-07-31,18383.12319931856,18493.64297807198,18346.283273067424,18419.963125569702,18419.963125569702,168246135,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-01,18563.46880811981,18675.072829010314,18526.26746782298,18600.670148416648,18600.670148416648,203613589,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-02,18688.943313976608,18801.30169061374,18651.49052176423,18726.396106188982,18726.396106188982,228147796,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-03,18634.26244031935,18746.292074229088,18596.919229016108,18671.6056516226,18671.6056516226,332411573,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-04,18780.408173980668,18893.3164395557,18742.772085455657,18818.04426250568,18818.04426250568,270851092,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-05,18639.975947124192,18752.03993077424,18602.621285907517,18677.330608340875,18677.330608340875,255662407,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-06,18600.024459828725,18711.84825417639,18562.749861712837,18637.29905794461,18637.29905794461,304680048,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-07,18514.085546050872,18625.39267358224,18476.98317020708,18551.18792189466,18551.18792189466,174437007,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-08,18533.374385044324,18644.79747753958,18496.23335421257,18570.51541587608,18570.51541587608,218529722,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-09,18971.583914865183,19085.64153359183,18933.56470862297,19009.6031211074,19009.6031211074,319521142,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-10,18624.76575502459,18736.73829463396,18587.4415751548,18662.08993489438,18662.08993489438,341112990,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-11,18757.193874565823,18869.962575214515,18719.604307682923,18794.78344144872,18794.78344144872,166448425,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-12,18461.22813518229,18572.2174826884,18424.231686013587,18498.22458435099,18498.22458435099,243719753,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-13,18378.39887349842,18488.8902494914,18341.56841483409,18415.229332162744,18415.229332162744,238782879,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-14,18583.75978786248,18695.48579861115,18546.517784279586,18621.001791445367,18621.001791445367,331768634,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-15,18599.84844912613,18711.671185293217,18562.5742037371,18637.12269451516,18637.12269451516,231688737,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-16,18404.56161916158,18515.21028621065,18367.678730145224,18441.444508177938,18441.444508177938,281562238,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-17,18277.450260779904,18387.334731285595,18240.82210394468,18314.078417615136,18314.078417615136,225575549,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-18,18406.182512632746,18516.840924532346,18369.29637533288,18443.06864993261,18443.06864993261,241365896,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-19,18276.30680625825,18386.184402287858,18239.680940915045,18312.93267160145,18312.93267160145,230946128,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-20,18319.98718625392,18430.12738977849,18283.273785079065,18356.70058742878,18356.70058742878,213229578,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-21,18332.417507283822,18442.632442197355,18295.67919564598,18369.155818921667,18369.155818921667,164749151,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-22,18217.40581748207,18326.9292993507,18180.89799019253,18253.913644771616,18253.913644771616,332202377,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-23,18616.33655265123,18728.258415693224,18579.02926497057,18653.643840331897,18653.643840331897,340556885,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-24,18738.894014524576,18851.552695974624,18701.341120707893,18776.44690834126,18776.44690834126,215825272,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-25,18367.30891077392,18477.73361364431,18330.500676483796,18404.11714506405,18404.11714506405,317735107,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-26,18405.683465410115,18516.33887702581,18368.798328204884,18442.568602615345,18442.568602615345,200288175,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-27,18288.349161004084,18398.29915596002,18251.69916268544,18324.999159322728,18324.999159322728,349973299,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-28,18449.01710338149,18559.93303787076,18412.045125218407,18485.989081544583,18485.989081544583,180749806,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-29,18307.456779055923,18417.521649471088,18270.768488917533,18344.14506919431,18344.14506919431,265638424,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-30,18290.533842852077,18400.496972167817,18253.87946641349,18327.188219290656,18327.188219290656,171223034,False,nifty50.csv,2026-06-12T18:44:30,False
2022-08-31,18387.22418024893,18497.76861419832,18350.376035599133,18424.072324898727,18424.072324898727,188677396,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-01,18551.231970020646,18662.762422746226,18514.055152445457,18588.40878759584,18588.40878759584,321867237,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-02,18333.973226516217,18444.197514451185,18297.23179720456,18370.714655827876,18370.714655827876,281992304,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-03,18276.81560524639,18386.69626018775,18240.188720265935,18313.442490226844,18313.442490226844,209504448,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-04,18194.265457451223,18303.649818918864,18157.80400362868,18230.72691127377,18230.72691127377,240150078,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-05,18079.807907382637,18188.504147306776,18043.57582740792,18116.039987357348,18116.039987357348,188184664,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-06,18405.92890265592,18516.585789846235,18369.04327359248,18442.81453171936,18442.81453171936,299980240,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-07,18484.734249861845,18595.86491669468,18447.690694250898,18521.77780547279,18521.77780547279,198591742,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-08,18257.18934515985,18366.9520065536,18220.60179136194,18293.77689895777,18293.77689895777,214451671,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-09,18429.63785276198,18540.43727873049,18392.70471077248,18466.570994751484,18466.570994751484,296136257,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-10,18829.113200875858,18942.31428224385,18791.379507086527,18866.84689466519,18866.84689466519,191701479,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-11,19028.75891922721,19143.16027545503,18990.62513381794,19066.892704636484,19066.892704636484,265219551,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-12,18745.99867081693,18858.70006563146,18708.431539212088,18783.565802421774,18783.565802421774,303480614,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-13,18659.59605708682,18771.777997309782,18622.20207701249,18696.99003716114,18696.99003716114,254007546,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-14,18901.70674790794,19015.344263426425,18863.827576068445,18939.585919747435,18939.585919747435,347544960,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-15,18772.59494077745,18885.45623300657,18734.974510034408,18810.21537152049,18810.21537152049,180474646,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-16,18860.29366113228,18973.68220017716,18822.497481450653,18898.089840813907,18898.089840813907,150537977,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-17,19011.18996176054,19125.48569299357,18973.091384682863,19049.288538838216,19049.288538838216,328159782,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-18,18839.97626655054,18953.242656930604,18802.22080309052,18877.73173001056,18877.73173001056,313086844,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-19,18832.956092812485,18946.18027773921,18795.21469783691,18870.69748778806,18870.69748778806,287886008,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-20,18236.374681172303,18346.012204305604,18199.82884012787,18272.920522216737,18272.920522216737,253386704,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-21,18054.534912765517,18163.07921083825,18018.3534800746,18090.716345456425,18090.716345456425,282533665,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-22,18013.00102558914,18121.295620933364,17976.902827141064,18049.09922403721,18049.09922403721,183245660,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-23,17793.594046962637,17900.569562275035,17757.935541858504,17829.25255206677,17829.25255206677,223746504,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-24,18090.468249752368,18199.2285799112,18054.214806366093,18126.721693138647,18126.721693138647,291055116,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-25,17837.55975405692,17944.799592257663,17801.81314132334,17873.3063667905,17873.3063667905,261211077,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-26,17763.19199399836,17869.984731437227,17727.59441485207,17798.789573144648,17798.789573144648,249258629,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-27,17790.389923100636,17897.346175143324,17754.737839086407,17826.042007114866,17826.042007114866,322426579,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-28,18052.67215044805,18161.205249548937,18016.494450747752,18088.849850148345,18088.849850148345,326203059,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-29,17799.273766841354,17906.28342876625,17763.603879533057,17834.943654149654,17834.943654149654,288840308,False,nifty50.csv,2026-06-12T18:44:30,False
2022-09-30,18011.52547824193,18119.811202560017,17975.430236802564,18047.62071968129,18047.62071968129,339138434,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-01,18017.37825784443,18125.69916921424,17981.27128738783,18053.485228301037,18053.485228301037,208711614,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-02,17845.37243655097,17952.659244786748,17809.610167139046,17881.134705962897,17881.134705962897,213218224,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-03,17932.017910071474,18039.825632977718,17896.08200243606,17967.953817706886,17967.953817706886,319894987,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-04,17971.748282005916,18079.794864863667,17935.732754386663,18007.763809625165,18007.763809625165,347805935,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-05,17868.178246554264,17975.602163868218,17832.37027411628,17903.98621899225,17903.98621899225,191191606,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-06,17884.634975968467,17992.157831535413,17848.794024112816,17920.475927824114,17920.475927824114,173698370,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-07,17819.821229738183,17926.954423504143,17784.11016514953,17855.532294326837,17855.532294326837,343275353,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-08,17844.03228235153,17951.311033548034,17808.272698619363,17879.7918660837,17879.7918660837,313360526,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-09,17966.57336367205,18074.58883479633,17930.56820663062,18002.578520713476,18002.578520713476,178658787,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-10,18257.861004188188,18367.627703612165,18221.2721043802,18294.44990399618,18294.44990399618,305502111,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-11,18037.269322014232,18145.70981894017,18001.122489705584,18073.41615432288,18073.41615432288,202558687,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-12,18430.244387966803,18541.04746043955,18393.310030475885,18467.17874545772,18467.17874545772,285601603,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-13,18077.98169641288,18186.66695711276,18041.75327617959,18114.210116646173,18114.210116646173,190179601,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-14,18054.58066271406,18163.12523583659,18018.39913833988,18090.76218708824,18090.76218708824,218985200,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-15,18165.154371665467,18274.3637165853,18128.751256692187,18201.557486638743,18201.557486638743,258204882,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-16,18220.32347617987,18329.86449908276,18183.809801878902,18256.83715048083,18256.83715048083,288174506,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-17,18111.24857272249,18220.133834682747,18074.95348540241,18147.54366004258,18147.54366004258,263805171,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-18,18077.61719211378,18186.30026140505,18041.389502350023,18113.844881877536,18113.844881877536,199039847,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-19,17992.71776498814,18100.89041688185,17956.660214356903,18028.77531561938,18028.77531561938,219577529,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-20,17890.968327792423,17998.52925962284,17855.11468384895,17926.821971735895,17926.821971735895,290690701,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-21,18047.63419669093,18156.137007492685,18011.466593090354,18083.80180029152,18083.80180029152,282190881,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-22,18116.21374982154,18225.12886254592,18079.908712246743,18152.518787396333,18152.518787396333,150692924,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-23,17995.12326720004,18103.310381030904,17959.06089592309,18031.185638477,18031.185638477,300385398,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-24,18161.779406391892,18270.96846093934,18125.38305487608,18198.17575790771,18198.17575790771,224607930,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-25,18221.731340228755,18331.28082724416,18185.21484455695,18258.247835900554,18258.247835900554,154672412,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-26,18374.54155925547,18485.009744982457,18337.71883067981,18411.364287831133,18411.364287831133,169877714,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-27,18494.713731617107,18605.904395334244,18457.650177044725,18531.777286189485,18531.777286189485,230286597,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-28,18346.10994390773,18456.40719807952,18309.34419251713,18382.875695298324,18382.875695298324,349416696,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-29,18247.686637986517,18357.39216887621,18211.118127689948,18284.25514828308,18284.25514828308,297276768,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-30,18388.65340165572,18499.20642811858,18351.80239283477,18425.504410476675,18425.504410476675,276853040,False,nifty50.csv,2026-06-12T18:44:30,False
2022-10-31,18505.35365663181,18616.60828783401,18468.268779564416,18542.438533699213,18542.438533699213,324953639,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-01,18505.60435080602,18616.86048918762,18468.51897134549,18542.689730266557,18542.689730266557,170596928,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-02,18531.453190494496,18642.86473272192,18494.31600975202,18568.59037123697,18568.59037123697,282946202,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-03,18773.92000215467,18886.78926068466,18736.296915978008,18811.54308833133,18811.54308833133,342261455,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-04,18667.34091542269,18779.569417920226,18629.931414590177,18704.7504162552,18704.7504162552,253136495,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-05,18773.927246097035,18886.79654817778,18736.304145403454,18811.550346790616,18811.550346790616,265580861,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-06,18740.17649956331,18852.84289134425,18702.621035636326,18777.73196349029,18777.73196349029,214283282,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-07,18703.589289004376,18816.035717595587,18666.10714614064,18741.071431868117,18741.071431868117,242572363,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-08,18914.442383230697,19028.15646569501,18876.537689075925,18952.347077385468,18952.347077385468,318480335,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-09,19075.456409130824,19190.13851179093,19037.22904157745,19113.683776684196,19113.683776684196,178840826,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-10,19235.5506499227,19351.19524300841,19197.002452227465,19274.098847617937,19274.098847617937,168644522,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-11,19492.65083601093,19609.84112159817,19453.58740748185,19531.71426454001,19531.71426454001,288612371,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-12,19501.0852078971,19618.32620113095,19462.00487681915,19540.16553897505,19540.16553897505,150125355,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-13,19638.89833411044,19756.967863173228,19599.54182442285,19678.25484379804,19678.25484379804,321994262,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-14,19582.417626855524,19700.14759254804,19543.17430495802,19621.66094875303,19621.66094875303,167393153,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-15,19650.373195494238,19768.51171169961,19610.993690092444,19689.752700896028,19689.752700896028,166796693,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-16,19629.18447689041,19747.195606009995,19589.84743385055,19668.521519930277,19668.521519930277,156508856,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-17,19652.606686252813,19770.75863025834,19613.22270491764,19691.99066758799,19691.99066758799,186041543,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-18,19774.31984801777,19893.2035344788,19734.69195253076,19813.94774350478,19813.94774350478,152009606,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-19,19617.548055806677,19735.489226482867,19578.234332247943,19656.861779365405,19656.861779365405,151559757,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-20,20036.80656304237,20157.268325946432,19996.652642074347,20076.96048401039,20076.96048401039,189711170,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-21,19840.65865269068,19959.94116964072,19800.89781370733,19880.419491674027,19880.419491674027,313982961,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-22,19605.575231250128,19723.44442101716,19566.285501327784,19644.864961172472,19644.864961172472,237318287,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-23,19838.364184133927,19957.63290668383,19798.60794328396,19878.120424983896,19878.120424983896,340721014,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-24,20000.49129424685,20120.734728881605,19960.410149368607,20040.572439125102,20040.572439125102,283517906,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-25,20130.188406558136,20251.211583351072,20089.84734762716,20170.529465489115,20170.529465489115,162856498,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-26,20261.582739290552,20383.395861971658,20220.978365063515,20302.187113517582,20302.187113517582,202212945,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-27,20263.610928690738,20385.43624489529,20223.00248995589,20304.21936742559,20304.21936742559,312414407,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-28,20087.07817851344,20207.84217557865,20046.82351282504,20127.332844201846,20127.332844201846,235021707,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-29,20106.785399993238,20227.667877347903,20066.491240875013,20147.07955911146,20147.07955911146,311631357,False,nifty50.csv,2026-06-12T18:44:30,False
2022-11-30,19975.535224965708,20095.628623111792,19935.504092250347,20015.56635768107,20015.56635768107,217354164,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-01,20175.76327861336,20297.060452633075,20135.33088727345,20216.195669953264,20216.195669953264,166869252,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-02,20150.59941276827,20271.745301021387,20110.217450017237,20190.98137551931,20190.98137551931,323767962,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-03,19989.38987384953,20109.566566477886,19949.330976306745,20029.448771392315,20029.448771392315,307433995,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-04,19929.685044731425,20049.502790491333,19889.74579614479,19969.624293318066,19969.624293318066,242556384,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-05,20016.605589394127,20136.94590355882,19976.49215133923,20056.719027449024,20056.719027449024,344128440,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-06,19908.51492652156,20028.20539702169,19868.61810302152,19948.411750021605,19948.411750021605,162818331,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-07,19749.88927449233,19868.62608375782,19710.310338070503,19789.46821091416,19789.46821091416,276819149,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-08,19802.48272627064,19921.535728632985,19762.798392149856,19842.16706039142,19842.16706039142,334704068,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-09,19855.470254313823,19974.84181896902,19815.67973276209,19895.26077586556,19895.26077586556,175139317,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-10,19759.466242601397,19878.260628829456,19719.868113858705,19799.06437134408,19799.06437134408,294997434,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-11,19670.98799870654,19789.250451604577,19631.56718107386,19710.40881633922,19710.40881633922,336207264,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-12,19721.07620915502,19839.6397935788,19681.555014347094,19760.597403962947,19760.597403962947,303580861,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-13,19441.88271330482,19558.76777971748,19402.921024500603,19480.84440210904,19480.84440210904,241996209,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-14,19174.428971288435,19289.70609937233,19136.003261927133,19212.85468064973,19212.85468064973,240033640,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-15,19041.40250651341,19155.87987629205,19003.243383253863,19079.56162977296,19079.56162977296,235711044,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-16,19005.031865945675,19119.290574558578,18966.94562974137,19043.118102149976,19043.118102149976,191279354,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-17,19068.45535749476,19183.095369664064,19030.24202010499,19106.668694884527,19106.668694884527,226885981,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-18,19356.17602379863,19472.54581953289,19317.38609188721,19394.96595571005,19394.96595571005,177664038,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-19,19527.245628644083,19644.64389895657,19488.11287187325,19566.37838541491,19566.37838541491,179843907,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-20,19500.37858052865,19617.615325501767,19461.29966553761,19539.457495519688,19539.457495519688,341338784,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-21,19501.01042028734,19618.250963896284,19461.93023908436,19540.090601490323,19540.090601490323,221873676,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-22,19310.78117345387,19426.8780542562,19272.08221318643,19349.480133721318,19349.480133721318,299730387,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-23,19311.504020497083,19427.605247073217,19272.803611638374,19350.2044293558,19350.2044293558,349626421,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-24,19260.12618767085,19375.918529480496,19221.52874040097,19298.72363494073,19298.72363494073,347511558,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-25,19326.683517413243,19442.87600348988,19287.952688721038,19365.414346105452,19365.414346105452,181276622,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-26,19171.733107430944,19286.994027916506,19133.312800602427,19210.153414259465,19210.153414259465,199358349,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-27,19275.849446792214,19391.73631721381,19237.22048998501,19314.478403599413,19314.478403599413,283126358,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-28,19577.93056881329,19695.63355820496,19538.69623901608,19617.16489861052,19617.16489861052,336117522,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-29,19561.002227606827,19678.603443404063,19521.801822341084,19600.202632872573,19600.202632872573,301478399,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-30,19644.11067327553,19762.21153904672,19604.743718018464,19683.477628532597,19683.477628532597,154036405,False,nifty50.csv,2026-06-12T18:44:30,False
2022-12-31,19784.55504337804,19903.50026407971,19744.906636477484,19824.2034502786,19824.2034502786,315797340,False,nifty50.csv,2026-06-12T18:44:30,False
2023-01-01,19709.72055499519,19828.21586895308,19670.22211700923,19749.218992981157,19749.218992981157,316957815,False,nifty50.csv,2026-06-12T18:44:30,False
